"accepted_name","guild","phylum","guild_count","tax_level"
"Fellhanera_silhouettae","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_stanhopeae","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_subfuscatula","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_sublecanorina","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_submicrommata","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_substanhopeae","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_subtilis","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_tasmanica","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_tricharioides","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_tropica","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_tubulifera","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_vandenberghenii","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_verrucifera","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_viridis","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_viridisorediata","Lichenized","Ascomycota",1,"A_species"
"Fellhanera_winkleriana","Lichenized","Ascomycota",1,"A_species"
"Fellhaneropsis_australiana","Lichenized","Ascomycota",1,"A_species"
"Fellhaneropsis_myrtillicola","Lichenized","Ascomycota",1,"A_species"
"Fellhaneropsis_vezdae","Lichenized","Ascomycota",1,"A_species"
"Feltgeniomyces_dichotomus","Lichen_Parasite","Ascomycota",1,"A_species"
"Feltgeniomyces_physciae","Lichen_Parasite","Ascomycota",1,"A_species"
"Feltgeniomyces_uniseptatus","Lichen_Parasite","Ascomycota",1,"A_species"
"Fenestroconidia_caloplacae","Lichen_Parasite","Ascomycota",1,"A_species"
"Fereydounia_khargensis","Plant_Pathogen","Basidiomycota",1,"A_species"
"Ferraroa_hyalina","Lichenized","Ascomycota",1,"A_species"
"Fevansia_aurantiaca","Ectomycorrhizal","Basidiomycota",1,"A_species"
"Fibricium_rude","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fibrillithecis_confusa","Lichenized","Ascomycota",1,"A_species"
"Fibrillithecis_fissurata","Lichenized","Ascomycota",1,"A_species"
"Fibrillithecis_halei","Lichenized","Ascomycota",1,"A_species"
"Fibrillithecis_insignis","Lichenized","Ascomycota",1,"A_species"
"Fibrillithecis_pachystoma","Lichenized","Ascomycota",1,"A_species"
"Fibrillithecis_sprucei","Lichenized","Ascomycota",1,"A_species"
"Fibrillithecis_vernicosa","Lichenized","Ascomycota",1,"A_species"
"Fibrodontia_alba","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fibrodontia_brevidens","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fibroidium_abelmoschi","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroidium_acalyphae","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroidium_balakrishnanii","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroidium_balsaminae","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroidium_cyparissiae","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroidium_diosteae","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroidium_emiliae-sonchifoliae","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroidium_euphorbiicola","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroidium_heliotropii-indici","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroidium_hiratae","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroidium_malachrae","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroidium_pelargonii","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroidium_primulae-obconicae","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroidium_sesami","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroidium_tingitaninum","Biotrophic_plant_pathogen","Ascomycota",1,"A_species"
"Fibroporia_aff_vaillantii_X","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fibroporia_albicans","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fibroporia_citrina","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fibroporia_norrlandica","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fibroporia_pseudorennyi","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fibroporia_radiculosa","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fibroporia_vaillantii","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fibulomyces_mutabilis","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Filiella_pastinacae","Plant_Pathogen","Ascomycota",1,"A_species"
"Filobasidium_magnum","Epiphyte","Basidiomycota",1,"A_species"
"Filobasidium_wieringae","Saprotroph","Basidiomycota",1,"A_species"
"Fissurina_aggregatula","Lichenized","Ascomycota",1,"A_species"
"Fissurina_albocinerea","Lichenized","Ascomycota",1,"A_species"
"Fissurina_albonitens","Lichenized","Ascomycota",1,"A_species"
"Fissurina_analphabetica","Lichenized","Ascomycota",1,"A_species"
"Fissurina_astroisidiata","Lichenized","Ascomycota",1,"A_species"
"Fissurina_capsulata","Lichenized","Ascomycota",1,"A_species"
"Fissurina_cingalina","Lichenized","Ascomycota",1,"A_species"
"Fissurina_coarctata","Lichenized","Ascomycota",1,"A_species"
"Fissurina_columbina","Lichenized","Ascomycota",1,"A_species"
"Fissurina_comparilis","Lichenized","Ascomycota",1,"A_species"
"Fissurina_comparimuralis","Lichenized","Ascomycota",1,"A_species"
"Fissurina_confusa","Lichenized","Ascomycota",1,"A_species"
"Fissurina_dumastii","Lichenized","Ascomycota",1,"A_species"
"Fissurina_dumastioides","Lichenized","Ascomycota",1,"A_species"
"Fissurina_egena","Lichenized","Ascomycota",1,"A_species"
"Fissurina_elaiocarpa","Lichenized","Ascomycota",1,"A_species"
"Fissurina_elixii","Lichenized","Ascomycota",1,"A_species"
"Fissurina_glauca","Lichenized","Ascomycota",1,"A_species"
"Fissurina_globulifica","Lichenized","Ascomycota",1,"A_species"
"Fissurina_humilis","Lichenized","Ascomycota",1,"A_species"
"Fissurina_incrustans","Lichenized","Ascomycota",1,"A_species"
"Fissurina_inquinata","Lichenized","Ascomycota",1,"A_species"
"Fissurina_insidiosa","Lichenized","Ascomycota",1,"A_species"
"Fissurina_inspersa","Lichenized","Ascomycota",1,"A_species"
"Fissurina_instabilis","Lichenized","Ascomycota",1,"A_species"
"Fissurina_karnatakensis","Lichenized","Ascomycota",1,"A_species"
"Fissurina_khasiana","Lichenized","Ascomycota",1,"A_species"
"Fissurina_longiramea","Lichenized","Ascomycota",1,"A_species"
"Fissurina_nigrolabiata","Lichenized","Ascomycota",1,"A_species"
"Fissurina_praetermissa","Lichenized","Ascomycota",1,"A_species"
"Fissurina_pseudostromatica","Lichenized","Ascomycota",1,"A_species"
"Fissurina_quadrispora","Lichenized","Ascomycota",1,"A_species"
"Fissurina_rubiginosa","Lichenized","Ascomycota",1,"A_species"
"Fissurina_rugosa","Lichenized","Ascomycota",1,"A_species"
"Fissurina_saxicola","Lichenized","Ascomycota",1,"A_species"
"Fissurina_srilankensis","Lichenized","Ascomycota",1,"A_species"
"Fissurina_subcomparimuralis","Lichenized","Ascomycota",1,"A_species"
"Fissurina_subcontexta","Lichenized","Ascomycota",1,"A_species"
"Fissurina_subnitidula","Lichenized","Ascomycota",1,"A_species"
"Fissurina_tachygrapha","Lichenized","Ascomycota",1,"A_species"
"Fissurina_taeniocarpoides","Lichenized","Ascomycota",1,"A_species"
"Fissurina_triticea","Lichenized","Ascomycota",1,"A_species"
"Fissurina_tuckermaniana","Lichenized","Ascomycota",1,"A_species"
"Fissurina_varieseptata","Lichenized","Ascomycota",1,"A_species"
"Fissurina_verrucosa","Lichenized","Ascomycota",1,"A_species"
"Fistulina_antarctica","Plant_Pathogen Wood_Saprotroph","Basidiomycota",2,"A_species"
"Fistulina_hepatica","Necrotrophic_plant_pathogen","Basidiomycota",1,"A_species"
"Fistulina_subhepatica","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fistulinella_campinaranae","Ectomycorrhizal","Basidiomycota",1,"A_species"
"Fistulinella_cinereoalba","Ectomycorrhizal","Basidiomycota",1,"A_species"
"Fistulinella_nivea","Ectomycorrhizal","Basidiomycota",1,"A_species"
"Fistulinella_viscida","Ectomycorrhizal","Basidiomycota",1,"A_species"
"Flagellostrigula_laureriformis","Lichenized","Ascomycota",1,"A_species"
"Flakea_papillata","Lichenized","Ascomycota",1,"A_species"
"Flamingomyces_ruppiae","Plant_Pathogen","Basidiomycota",1,"A_species"
"Flammula_alnicola","Saprotroph","Basidiomycota",1,"A_species"
"Flammulaster_carpophilus","Saprotroph","Basidiomycota",1,"A_species"
"Flammulaster_erinaceellus","Saprotroph","Basidiomycota",1,"A_species"
"Flammulaster_granulosus","Saprotroph","Basidiomycota",1,"A_species"
"Flammulaster_muricatus","Saprotroph","Basidiomycota",1,"A_species"
"Flammulaster_velutipes","Saprotroph","Basidiomycota",1,"A_species"
"Flammulina_rossica","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Flammulina_velutipes","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Flavidoporia_pulvinascens","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Flaviporus_brownii","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Flaviporus_cf_brownii_X","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Flaviporus_liebmannii","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Flavobathelium_epiphyllum","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_amplexa","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_baltimorensis","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_callichroa","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_caperata","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_caperatula","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_diffractaica","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_ecuadoriensis","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_euplecta","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_exornata","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_ferax","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_glomelliferica","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_haysomii","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_haywardiana","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_helmsii","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_kantvilasii","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_leucoxantha","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_marchantii","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_neuquensis","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_norfolkensis","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_pachydactyla","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_papillosa","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_proeuplecta","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_pseudosorediosa","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_quichuaensis","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_rutidota","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_salazinica","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_scabrosina","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_secalonica","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_soredians","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_springtonensis","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_subambigua","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_subamplexa","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_subcapitata","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_succinprotocetrarica","Lichenized","Ascomycota",1,"A_species"
"Flavoparmelia_virensica","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_arcis","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_arcisproxima","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_austrocitrina","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_calcitrapa","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_citrina","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_communis","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_confusa","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_coronata","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_dichroa","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_flavocitrina","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_geleverjae","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_granulosa","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_limonia","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_marina","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_mereschkowskiana","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_microthallina","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_navasiana","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_nigromarina","Lichenized","Ascomycota",1,"A_species"
"Flavoplaca_oasis","Lichen_Parasite","Ascomycota",1,"A_species"
"Flavoplaca_polycarpa","Lichen_Parasite Lichenized","Ascomycota",2,"A_species"
"Flavopunctelia_borrerioides","Lichenized","Ascomycota",1,"A_species"
"Flavopunctelia_flaventior","Lichenized","Ascomycota",1,"A_species"
"Flavopunctelia_lobulata","Lichenized","Ascomycota",1,"A_species"
"Flavopunctelia_praesignis","Lichenized","Ascomycota",1,"A_species"
"Flavopunctelia_soredica","Lichenized","Ascomycota",1,"A_species"
"Flegographa_leprieurii","Lichenized","Ascomycota",1,"A_species"
"Floccularia_albolanaripes","Saprotroph","Basidiomycota",1,"A_species"
"Floromyces_anemarrhenae","Biotrophic_plant_pathogen","Basidiomycota",1,"A_species"
"Foliocryphia_eucalypti","Plant_Pathogen","Ascomycota",1,"A_species"
"Fomes_arctostaphyli","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomes_extensus","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fomes_fasciatus","Necrotrophic_plant_pathogen Wood_Saprotroph","Basidiomycota",2,"A_species"
"Fomes_fomentarius","Necrotrophic_plant_pathogen Wood_Saprotroph","Basidiomycota",2,"A_species"
"Fomes_griseus","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomes_meliae","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fominiella_skii","Lichenized","Ascomycota",1,"A_species"
"Fomitella_supina","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fomitiporella_americana","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fomitiporella_chinensis","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fomitiporella_micropora","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fomitiporella_tenuissimus","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fomitiporia_aethiopica","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_apiahyna","Necrotrophic_plant_pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_australiensis","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_baccharidis","Necrotrophic_plant_pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_capensis","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_castilloi","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_cupressicola","Necrotrophic_plant_pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_deserticola","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_expansa","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_fissurata","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_gabonensis","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_hippophaeicola","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_ivindoensis","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_mediterranea","Plant_Pathogen Saprotroph","Basidiomycota",2,"A_species"
"Fomitiporia_neotropica","Necrotrophic_plant_pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_pentaphylacis","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_punctata","Necrotrophic_plant_pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_robusta","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_tenuis","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitiporia_torreyae","Necrotrophic_plant_pathogen","Basidiomycota",1,"A_species"
"Fomitopsis_betulina","Plant_Pathogen Wood_Saprotroph","Basidiomycota",2,"A_species"
"Fomitopsis_castanea","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitopsis_cf_meliaeIV","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitopsis_cf_meliaeV","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitopsis_officinalis","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fomitopsis_pinicola","Necrotrophic_plant_pathogen Wood_Saprotroph","Basidiomycota",2,"A_species"
"Fonsecaea_erecta","Human_Pathogen","Ascomycota",1,"A_species"
"Fonsecaea_monophora","Human_Pathogen","Ascomycota",1,"A_species"
"Fonsecaea_multimorphosa","Human_Pathogen","Ascomycota",1,"A_species"
"Fonsecaea_nubica","Human_Pathogen","Ascomycota",1,"A_species"
"Fonsecaea_pedrosoi","Human_Pathogen","Ascomycota",1,"A_species"
"Foraminispora_austrosinensis","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Foraminispora_rugosa","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Foraminispora_yunnanensis","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fouragea_filicina","Lichenized","Ascomycota",1,"A_species"
"Fouragea_heliabravoa","Lichenized","Ascomycota",1,"A_species"
"Fouragea_puiggarii","Lichenized","Ascomycota",1,"A_species"
"Fouragea_tuxtlensis","Lichenized","Ascomycota",1,"A_species"
"Fouragea_viridistellata","Lichenized","Ascomycota",1,"A_species"
"Fragifomes_niveomarginatus","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fragiliporia_fragilis","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fragosphaeria_purpurea","Wood_Saprotroph","Ascomycota",1,"A_species"
"Franzpetrakia_microstegii","Plant_Pathogen","Basidiomycota",1,"A_species"
"Franzpetrakia_okudairae","Plant_Pathogen","Basidiomycota",1,"A_species"
"Franzpetrakia_phaceluri","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fraxinicola_fraxini","Plant_Pathogen","Ascomycota",1,"A_species"
"Fraxinicola_orni","Endophyte","Ascomycota",1,"A_species"
"Frigidopyrenia_bryospila","Lichenized","Ascomycota",1,"A_species"
"Frommeella_tormentillae","Biotrophic_plant_pathogen","Basidiomycota",1,"A_species"
"Frutidella_caesioatra","Lichenized","Ascomycota",1,"A_species"
"Frutidella_pullata","Lichenized","Ascomycota",1,"A_species"
"Fulgensia_poeltii","Lichenized","Ascomycota",1,"A_species"
"Fulgidea_oligospora","Lichenized","Ascomycota",1,"A_species"
"Fulgidea_sierrae","Lichenized","Ascomycota",1,"A_species"
"Fulgogasparrea_appressa","Lichenized","Ascomycota",1,"A_species"
"Fulgogasparrea_awasthii","Lichenized","Ascomycota",1,"A_species"
"Fulgogasparrea_brouardii","Lichenized","Ascomycota",1,"A_species"
"Fulgogasparrea_decipioides","Lichenized","Ascomycota",1,"A_species"
"Fulvia_fulva","Plant_Pathogen","Ascomycota",1,"A_species"
"Fulvifomes_glaucescens","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fulvifomes_hainanensis","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fulvifomes_halophilus","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fulvifomes_imbricatus","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fulvifomes_inermis","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fulvifomes_johnsonianus","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fulvifomes_merrillii","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fulvifomes_siamensis","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fulvifomes_thailandicus","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fulvifomes_xylocarpicola","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fulvisporium_restifaciens","Plant_Pathogen","Basidiomycota",1,"A_species"
"Fulvoderma_scaurum","Wood_Saprotroph","Basidiomycota",1,"A_species"
"Fulvophyton_calcicola","Lichenized","Ascomycota",1,"A_species"
"Fulvophyton_rostratum","Lichenized","Ascomycota",1,"A_species"
"Fumiglobus_pieridicola","Plant_Pathogen","Ascomycota",1,"A_species"
"Funalia_aspera","Wood_Saprotroph","Basidiomycota",1,"A_species"
