"accepted_name","guild","guild_count","tax_level","phylum","class","order","family"
"Scutellospora","Arbuscular_Mycorrhizal",1,"B_genus","Glomeromycota","Glomeromycetes","Diversisporales","Gigasporaceae"
"Scutiger","Ectomycorrhizal",1,"B_genus","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae"
"Scutula","Lichen_Parasite Lichenized",2,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Byssolomataceae"
"Scytalidium","Endophyte Human_Pathogen Necrotrophic_plant_pathogen Plant_Pathogen Wood_Saprotroph",5,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Incertae sedis"
"Scythioria","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Incertae sedis","Incertae sedis"
"Scytinium","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Peltigerales","Collemataceae"
"Scytinopogon","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae"
"Scytinostroma","Necrotrophic_plant_pathogen Wood_Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae"
"Scytinostromella","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Russulales","Incertae sedis"
"Seawardiella","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae"
"Sebacina","Ectomycorrhizal Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae"
"Sebipora","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Gelatoporiaceae"
"Sedecula","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae"
"Sedelnikovaea","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae"
"Segestria","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae"
"Seifertia","Plant_Pathogen",1,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Seimatosporium","Necrotrophic_plant_pathogen Plant_Pathogen Saprotroph",3,"B_genus","Ascomycota","Sordariomycetes","Amphisphaeriales","Sporocadaceae"
"Seiridium","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Sordariomycetes","Amphisphaeriales","Pestalotiopsidaceae"
"Seirophora","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae"
"Selenophoma","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae"
"Selinia","Dung_Saprotroph",1,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae"
"Semifissispora","Saprotroph",1,"B_genus","Ascomycota","Dothideomycetes","Incertae sedis","Incertae sedis"
"Semipseudocercospora","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae"
"Septobasidium","Animal_Pathogen Insect_Pathogen Plant_Pathogen Saprotroph Wood_Saprotroph",5,"B_genus","Basidiomycota","Pucciniomycetes","Septobasidiales","Septobasidiaceae"
"Septocylindrium","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae"
"Septocyta","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Septogloeum","Plant_Pathogen",1,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Septoglomus","Arbuscular_Mycorrhizal",1,"B_genus","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae"
"Septonema","Saprotroph",1,"B_genus","Ascomycota","Dothideomycetes","Incertae sedis","Incertae sedis"
"Septoria","Fungal_Parasite Necrotrophic_plant_pathogen Plant_Pathogen",3,"B_genus","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae"
"Septoriella","Necrotrophic_plant_pathogen Saprotroph",2,"B_genus","Ascomycota","Dothideomycetes","Incertae sedis","Incertae sedis"
"Septorioides","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae"
"Septotis","Plant_Pathogen",1,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae"
"Septotrapelia","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Byssolomataceae"
"Serendipita","Endophyte Orchid_Mycorrhizal",2,"B_genus","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae"
"Serenomyces","Plant_Pathogen Saprotroph",2,"B_genus","Ascomycota","Sordariomycetes","Phyllachorales","Phaeochoraceae"
"Serpula","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Boletales","Serpulaceae"
"Setchelliogaster","Ectomycorrhizal",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae"
"Setoidium","Biotrophic_plant_pathogen",1,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Erysiphaceae"
"Setomelanomma","Necrotrophic_plant_pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae"
"Setophaeosphaeria","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae"
"Setophoma","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae"
"Seuratia","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Incertae sedis","Seuratiaceae"
"Seynesiella","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Microthyriales","Microthyriaceae"
"Shackletonia","Lichen_Parasite Lichenized Plant_Pathogen",3,"B_genus","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae"
"Sheathospora","Plant_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Diaporthales","Melanconiellaceae"
"Shivasia","Plant_Pathogen",1,"B_genus","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae"
"Sidera","Plant_Pathogen Wood_Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Hymenochaetales","Incertae sedis"
"Sieverdingia","Arbuscular_Mycorrhizal",1,"B_genus","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae"
"Sigarispora","Saprotroph",1,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae"
"Sigridea","Lichen_Parasite Lichenized",2,"B_genus","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae"
"Sillia","Wood_Saprotroph",1,"B_genus","Ascomycota","Sordariomycetes","Diaporthales","Sydowiellaceae"
"Silobia","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae"
"Similiphoma","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae"
"Simocybe","Ectomycorrhizal Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae"
"Simonyella","Lichenized",1,"B_genus","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae"
"Simplicillium","Wood_Saprotroph",1,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae"
"Singeriella","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Incertae sedis","Vizellaceae"
"Singerocomus","Ectomycorrhizal",1,"B_genus","Basidiomycota","Agaricomycetes","Boletales","Boletaceae"
"Singerocybe","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Incertae sedis"
"Siphula","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Pertusariales","Icmadophilaceae"
"Siphulastrum","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae"
"Siphulella","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Pertusariales","Icmadophilaceae"
"Sirenophila","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae"
"Sirococcus","Plant_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Diaporthales","Incertae sedis"
"Sirodesmium","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Coniosporiales","Coniosporiaceae"
"Sirodothis","Saprotroph",1,"B_genus","Ascomycota","Leotiomycetes","Leotiales","Tympanidaceae"
"Sirosporium","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae"
"Sistotrema","Ectomycorrhizal Necrotrophic_plant_pathogen Plant_Pathogen Saprotroph Wood_Saprotroph",5,"B_genus","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae"
"Sistotremastrum","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae"
"Skeletocutis","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Incrustoporiaceae"
"Skierka","Biotrophic_plant_pathogen",1,"B_genus","Basidiomycota","Pucciniomycetes","Pucciniales","Skierkaceae"
"Skvortzovia","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Hymenochaetales","Incertae sedis"
"Skyttea","Lichen_Parasite",1,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Cordieritidaceae"
"Skyttella","Lichen_Parasite",1,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Cordieritidaceae"
"Slafractonia","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Incertae sedis"
"Slopeiomyces","Endophyte",1,"B_genus","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae"
"Smithiomyces","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae"
"Snippocia","Lichenized",1,"B_genus","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae"
"Soleella","Plant_Pathogen",1,"B_genus","Ascomycota","Leotiomycetes","Rhytismatales","Rhytismataceae"
"Solenopsora","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Catillariaceae"
"Solioccasus","Ectomycorrhizal",1,"B_genus","Basidiomycota","Agaricomycetes","Boletales","Boletaceae"
"Solitaria","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae"
"Solorina","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Peltigerales","Peltigeraceae"
"Sonderhenia","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae"
"Soosiella","Saprotroph",1,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Hyphodiscaceae"
"Sorataea","Biotrophic_plant_pathogen",1,"B_genus","Basidiomycota","Pucciniomycetes","Pucciniales","Uropyxidaceae"
"Sordaria","Dung_Saprotroph Endophyte",2,"B_genus","Ascomycota","Sordariomycetes","Sordariales","Sordariaceae"
"Sorosporella","Insect_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Incertae sedis"
"Sorosporium","Plant_Pathogen",1,"B_genus","Basidiomycota","Ustilaginomycetes","Urocystidales","Glomosporiaceae"
"Sparassis","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Sparassidaceae"
"Sparria","Lichenized",1,"B_genus","Ascomycota","Arthoniomycetes","Arthoniales","Opegraphaceae"
"Sparsitubus","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae"
"Spegazzinia","Plant_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Incertae sedis","Apiosporaceae"
"Spencermartinsia","Necrotrophic_plant_pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae"
"Spermospora","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Spermosporina","Necrotrophic_plant_pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae"
"Sphaceloma","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Dothideomycetes","Myriangiales","Elsinoaceae"
"Sphacelotheca","Plant_Pathogen",1,"B_genus","Basidiomycota","Microbotryomycetes","Microbotryales","Microbotryaceae"
"Sphaerella","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae"
"Sphaerellopsis","Fungal_Parasite",1,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae"
"Sphaerellothecium","Lichen_Parasite",1,"B_genus","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae"
"Sphaeria","Plant_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae"
"Sphaerobasidium","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae"
"Sphaerobolus","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae"
"Sphaerocordyceps","Insect_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae"
"Sphaerodothella","Plant_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Phyllachorales","Phyllachoraceae"
"Sphaerodothis","Plant_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Phyllachorales","Phyllachoraceae"
"Sphaeronaema","Plant_Pathogen",1,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Sphaeronaemella","Dung_Saprotroph Plant_Pathogen",2,"B_genus","Ascomycota","Sordariomycetes","Melanosporales","Ceratostomataceae"
"Sphaeropezia","Lichen_Parasite",1,"B_genus","Ascomycota","Lecanoromycetes","Ostropales","Odontotremataceae"
"Sphaerophorus","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Sphaerophoraceae"
"Sphaerophragmium","Biotrophic_plant_pathogen",1,"B_genus","Basidiomycota","Pucciniomycetes","Pucciniales","Sphaerophragmiaceae"
"Sphaeropsis","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae"
"Sphaerosporella","Ectomycorrhizal",1,"B_genus","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae"
"Sphaerosporithyrium","Necrotrophic_plant_pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Diaporthales","Tubakiaceae"
"Sphaerosporium","Insect_Pathogen",1,"B_genus","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae"
"Sphaerostilbella","Fungal_Parasite Wood_Saprotroph",2,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae"
"Sphaerotheca","Biotrophic_plant_pathogen",1,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Erysiphaceae"
"Sphaerozone","Ectomycorrhizal",1,"B_genus","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae"
"Sphaerulina","Lichen_Parasite Necrotrophic_plant_pathogen Plant_Pathogen",3,"B_genus","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae"
"Sphagnurus","Plant_Pathogen Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae"
"Sphenospora","Biotrophic_plant_pathogen",1,"B_genus","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniaceae"
"Sphinctrina","Lichen_Parasite Lichenized",2,"B_genus","Ascomycota","Eurotiomycetes","Mycocaliciales","Sphinctrinaceae"
"Spilocaea","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae"
"Spilodochium","Lichen_Parasite",1,"B_genus","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae"
"Spiloma","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Incertae sedis","Xylographaceae"
"Spilonema","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Peltigerales","Coccocarpiaceae"
"Spirographa","Lichen_Parasite",1,"B_genus","Ascomycota","Lecanoromycetes","Ostropales","Spirographaceae"
"Spiromastigoides","Saprotroph",1,"B_genus","Ascomycota","Eurotiomycetes","Onygenales","Spiromastigoidaceae"
"Spiromyces","Saprotroph",1,"B_genus","Mucoromycota","Kickxellomycetes","Kickxellales","Kickxellaceae"
"Spiropes","Plant_Pathogen",1,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Spizellomyces","Saprotroph",1,"B_genus","Chytridiomycota","Chytridiomycetes","Spizellomycetales","Spizellomycetaceae"
"Splanchnonema","Endophyte Plant_Pathogen Saprotroph",3,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Pleomassariaceae"
"Spongiforma","Ectomycorrhizal",1,"B_genus","Basidiomycota","Agaricomycetes","Boletales","Boletaceae"
"Spongiporus","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Dacryobolaceae"
"Sporastatia","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Rhizocarpales","Sporastatiaceae"
"Sporendocladia","Saprotroph",1,"B_genus","Ascomycota","Sordariomycetes","Microascales","Ceratocystidaceae"
"Sporhelminthium","Plant_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae"
"Sporidesmajora","Necrotrophic_plant_pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Capnodiales","Incertae sedis"
"Sporidesmiella","Lichen_Parasite",1,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae"
"Sporidesmium","Lichen_Parasite",1,"B_genus","Ascomycota","Dothideomycetes","Incertae sedis","Incertae sedis"
"Sporisorium","Plant_Pathogen",1,"B_genus","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae"
"Sporobolomyces","Plant_Pathogen",1,"B_genus","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae"
"Sporodictyon","Lichenized",1,"B_genus","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae"
"Sporodiniella","Insect_Pathogen",1,"B_genus","Mucoromycota","Mucoromycetes","Mucorales","Incertae sedis"
"Sporodophoron","Lichenized",1,"B_genus","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae"
"Sporonema","Plant_Pathogen",1,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Drepanopezizaceae"
"Sporopachydermia","Human_Pathogen",1,"B_genus","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae"
"Sporophagomyces","Fungal_Parasite",1,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae"
"Sporophiala","Saprotroph",1,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Sporopodium","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Byssolomataceae"
"Sporormiella","Dung_Saprotroph Endophyte Wood_Saprotroph",3,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae"
"Sporoschisma","Necrotrophic_plant_pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae"
"Sporostigma","Lichenized",1,"B_genus","Ascomycota","Arthoniomycetes","Arthoniales","Incertae sedis"
"Sporothrix","Human_Pathogen Necrotrophic_plant_pathogen Plant_Pathogen",3,"B_genus","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae"
"Sprucidea","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Malmideaceae"
"Spumula","Biotrophic_plant_pathogen",1,"B_genus","Basidiomycota","Pucciniomycetes","Pucciniales","Raveneliaceae"
"Squamanita","Plant_Pathogen",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Incertae sedis"
"Squamarina","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Stereocaulaceae"
"Squamella","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae"
"Squamulea","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae"
"Stachybotrys","Human_Pathogen Necrotrophic_plant_pathogen Plant_Pathogen Saprotroph Wood_Saprotroph",5,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae"
"Stagnicola","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Mythicomycetaceae"
"Stagonospora","Endophyte Lichen_Parasite Necrotrophic_plant_pathogen Plant_Pathogen",4,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae"
"Stagonosporopsis","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae"
"Staninwardia","Plant_Pathogen",1,"B_genus","Ascomycota","Eurotiomycetes","Chaetothyriales","Incertae sedis"
"Staphylotrichum","Saprotroph",1,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Starmera","Human_Pathogen",1,"B_genus","Ascomycota","Saccharomycetes","Saccharomycetales","Incertae sedis"
"Starmerella","Human_Pathogen",1,"B_genus","Ascomycota","Saccharomycetes","Saccharomycetales","Incertae sedis"
"Staurolemma","Lichenized",1,"B_genus","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae"
"Staurosphaeria","Plant_Pathogen Saprotroph",2,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae"
"Staurothele","Lichenized",1,"B_genus","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae"
"Steccherinum","Necrotrophic_plant_pathogen Wood_Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae"
